21:16:23 | INFO     | main                   | Paper Keyboard starting …
21:38:13 | INFO     | utils.diagnostics      | FPS=0.2  latency avg=-1782657936268.8ms  p95=-1782657936262.0ms  max=-1782657936088.0ms
21:38:18 | INFO     | utils.diagnostics      | FPS=7.5  latency avg=-1782657936268.2ms  p95=-1782657936261.0ms  max=-1782657936088.0ms
21:38:23 | INFO     | utils.diagnostics      | FPS=8.6  latency avg=-1782657936270.2ms  p95=-1782657936262.0ms  max=-1782657936243.0ms
21:38:28 | INFO     | utils.diagnostics      | FPS=7.6  latency avg=-1782657936270.1ms  p95=-1782657936262.0ms  max=-1782657936230.0ms
21:38:33 | INFO     | utils.diagnostics      | FPS=14.1  latency avg=-1782657936270.9ms  p95=-1782657936263.0ms  max=-1782657936230.0ms
21:38:38 | INFO     | utils.diagnostics      | FPS=11.9  latency avg=-1782657936270.4ms  p95=-1782657936263.0ms  max=-1782657936181.0ms
21:38:43 | INFO     | utils.diagnostics      | FPS=13.0  latency avg=-1782657936270.9ms  p95=-1782657936264.0ms  max=-1782657936181.0ms
21:38:48 | INFO     | utils.diagnostics      | FPS=11.5  latency avg=-1782657936271.9ms  p95=-1782657936265.0ms  max=-1782657936264.0ms
21:38:53 | INFO     | utils.diagnostics      | FPS=12.7  latency avg=-1782657936271.4ms  p95=-1782657936264.0ms  max=-1782657936262.0ms
21:38:58 | INFO     | utils.diagnostics      | FPS=11.3  latency avg=-1782657936271.3ms  p95=-1782657936264.0ms  max=-1782657936262.0ms
21:39:03 | INFO     | utils.diagnostics      | FPS=9.9  latency avg=-1782657936271.4ms  p95=-1782657936264.0ms  max=-1782657936263.0ms
21:39:08 | INFO     | utils.diagnostics      | FPS=9.8  latency avg=-1782657936271.9ms  p95=-1782657936264.0ms  max=-1782657936263.0ms
21:39:13 | INFO     | utils.diagnostics      | FPS=8.1  latency avg=-1782657936271.2ms  p95=-1782657936264.0ms  max=-1782657936262.0ms
21:39:18 | INFO     | utils.diagnostics      | FPS=11.2  latency avg=-1782657936270.9ms  p95=-1782657936264.0ms  max=-1782657936261.0ms
21:39:23 | INFO     | utils.diagnostics      | FPS=13.3  latency avg=-1782657936270.8ms  p95=-1782657936264.0ms  max=-1782657936259.0ms
21:39:27 | INFO     | networking.server      | WS client disconnected
21:39:27 | INFO     | networking.server      | WS cleanup done  (remaining=1)
21:39:53 | INFO     | networking.server      | WS client disconnected
21:39:53 | INFO     | networking.server      | WS cleanup done  (remaining=0)
21:41:26 | INFO     | main                   | Paper Keyboard starting …
21:41:31 | INFO     | core.typer             | pynput keyboard controller ready
21:41:33 | WARNING  | core.debounce          | Tick generation failed: Array must be 2-dimensional for stereo mixer
21:41:33 | INFO     | core.keyboard_map      | KeyboardMap: 68 keys loaded
21:41:33 | DEBUG    | asyncio                | Using proactor: IocpProactor
21:41:34 | INFO     | networking.server      | WS client connected  (total=1)
21:42:11 | INFO     | networking.server      | WS client connected  (total=2)
21:42:11 | INFO     | utils.diagnostics      | FPS=0.0  latency avg=-1782657934832.0ms  p95=-1782657934832.0ms  max=-1782657934832.0ms
21:42:14 | INFO     | networking.server      | WS client connected  (total=3)
21:42:16 | INFO     | utils.diagnostics      | FPS=9.8  latency avg=-1782657934819.0ms  p95=-1782657934795.0ms  max=-1782657934785.0ms
21:42:21 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934819.9ms  p95=-1782657934799.0ms  max=-1782657934785.0ms
21:42:26 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934821.3ms  p95=-1782657934799.0ms  max=-1782657934776.0ms
21:42:32 | INFO     | utils.diagnostics      | FPS=11.4  latency avg=-1782657934811.1ms  p95=-1782657934738.0ms  max=-1782657934414.0ms
21:42:37 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934809.9ms  p95=-1782657934738.0ms  max=-1782657934414.0ms
21:42:42 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934822.5ms  p95=-1782657934799.0ms  max=-1782657934750.0ms
21:42:47 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934822.1ms  p95=-1782657934793.0ms  max=-1782657934786.0ms
21:42:52 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934823.0ms  p95=-1782657934802.0ms  max=-1782657934789.0ms
21:42:57 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934824.0ms  p95=-1782657934802.0ms  max=-1782657934789.0ms
21:43:02 | INFO     | utils.diagnostics      | FPS=10.1  latency avg=-1782657934819.8ms  p95=-1782657934794.0ms  max=-1782657934611.0ms
21:43:07 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934818.1ms  p95=-1782657934794.0ms  max=-1782657934611.0ms
21:43:12 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934817.9ms  p95=-1782657934792.0ms  max=-1782657934611.0ms
21:43:18 | INFO     | utils.diagnostics      | FPS=8.5  latency avg=-1782657934820.4ms  p95=-1782657934796.0ms  max=-1782657934761.0ms
21:43:23 | INFO     | utils.diagnostics      | FPS=7.0  latency avg=-1782657934822.3ms  p95=-1782657934803.0ms  max=-1782657934761.0ms
21:43:28 | INFO     | utils.diagnostics      | FPS=9.2  latency avg=-1782657934818.9ms  p95=-1782657934784.0ms  max=-1782657934726.0ms
21:43:33 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934793.4ms  p95=-1782657934626.0ms  max=-1782657934500.0ms
21:43:38 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934782.3ms  p95=-1782657934608.0ms  max=-1782657934500.0ms
21:43:43 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934807.0ms  p95=-1782657934708.0ms  max=-1782657934584.0ms
21:43:49 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934818.3ms  p95=-1782657934785.0ms  max=-1782657934611.0ms
21:43:54 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934819.7ms  p95=-1782657934786.0ms  max=-1782657934761.0ms
21:43:59 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934820.6ms  p95=-1782657934790.0ms  max=-1782657934761.0ms
21:44:04 | INFO     | utils.diagnostics      | FPS=10.0  latency avg=-1782657934819.0ms  p95=-1782657934789.0ms  max=-1782657934492.0ms
21:44:09 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934814.9ms  p95=-1782657934782.0ms  max=-1782657934492.0ms
21:44:14 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934815.4ms  p95=-1782657934785.0ms  max=-1782657934492.0ms
21:44:19 | INFO     | utils.diagnostics      | FPS=11.1  latency avg=-1782657934822.3ms  p95=-1782657934800.0ms  max=-1782657934729.0ms
21:44:24 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934819.8ms  p95=-1782657934782.0ms  max=-1782657934729.0ms
21:44:29 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934821.5ms  p95=-1782657934784.0ms  max=-1782657934729.0ms
21:44:34 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934821.7ms  p95=-1782657934789.0ms  max=-1782657934729.0ms
21:44:39 | INFO     | utils.diagnostics      | FPS=11.0  latency avg=-1782657934818.7ms  p95=-1782657934774.0ms  max=-1782657934746.0ms
21:44:44 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934800.2ms  p95=-1782657934736.0ms  max=-1782657934414.0ms
21:44:49 | INFO     | utils.diagnostics      | FPS=7.3  latency avg=-1782657934784.4ms  p95=-1782657934669.0ms  max=-1782657934414.0ms
21:44:54 | INFO     | utils.diagnostics      | FPS=10.4  latency avg=-1782657934780.1ms  p95=-1782657934669.0ms  max=-1782657934414.0ms
21:45:20 | INFO     | utils.diagnostics      | FPS=2.0  latency avg=-1782657934781.8ms  p95=-1782657934669.0ms  max=-1782657934414.0ms
21:45:30 | INFO     | utils.diagnostics      | FPS=1.5  latency avg=-1782657934791.8ms  p95=-1782657934695.0ms  max=-1782657934609.0ms
21:45:35 | INFO     | utils.diagnostics      | FPS=3.8  latency avg=-1782657934812.9ms  p95=-1782657934750.0ms  max=-1782657934706.0ms
21:45:40 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934820.6ms  p95=-1782657934793.0ms  max=-1782657934777.0ms
21:45:44 | INFO     | networking.server      | WS client disconnected
21:45:44 | INFO     | networking.server      | WS cleanup done  (remaining=2)
21:45:44 | INFO     | networking.server      | WS client disconnected
21:45:44 | INFO     | networking.server      | WS cleanup done  (remaining=1)
21:45:44 | INFO     | networking.server      | WS client disconnected
21:45:44 | INFO     | networking.server      | WS cleanup done  (remaining=0)
23:30:14 | INFO     | main                   | Paper Keyboard starting …
23:30:23 | INFO     | core.typer             | pynput keyboard controller ready
23:30:26 | WARNING  | core.debounce          | Tick generation failed: Array must be 2-dimensional for stereo mixer
23:30:26 | INFO     | core.keyboard_map      | KeyboardMap: 68 keys loaded
23:30:26 | DEBUG    | asyncio                | Using proactor: IocpProactor
23:30:28 | INFO     | networking.server      | WS client connected  (total=1)
23:30:30 | INFO     | networking.server      | WS client connected  (total=2)
23:32:54 | INFO     | networking.server      | WS client disconnected
23:32:54 | INFO     | networking.server      | WS cleanup done  (remaining=1)
23:32:55 | INFO     | networking.server      | WS client connected  (total=2)
23:32:57 | INFO     | utils.diagnostics      | FPS=0.0  latency avg=-1782657934275.0ms  p95=-1782657934275.0ms  max=-1782657934275.0ms
23:33:02 | INFO     | utils.diagnostics      | FPS=13.6  latency avg=-1782657934266.5ms  p95=-1782657934249.0ms  max=-1782657934233.0ms
23:33:07 | INFO     | utils.diagnostics      | FPS=11.1  latency avg=-1782657934267.4ms  p95=-1782657934249.0ms  max=-1782657934181.0ms
23:33:12 | INFO     | utils.diagnostics      | FPS=10.9  latency avg=-1782657934266.6ms  p95=-1782657934237.0ms  max=-1782657934181.0ms
23:33:17 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934258.4ms  p95=-1782657934181.0ms  max=-1782657934056.0ms
23:33:22 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934259.7ms  p95=-1782657934196.0ms  max=-1782657934056.0ms
23:33:27 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934261.6ms  p95=-1782657934211.0ms  max=-1782657933982.0ms
23:33:32 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934256.6ms  p95=-1782657934159.0ms  max=-1782657933982.0ms
23:33:37 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934257.5ms  p95=-1782657934159.0ms  max=-1782657933982.0ms
23:33:42 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934271.5ms  p95=-1782657934246.0ms  max=-1782657934235.0ms
23:33:47 | INFO     | utils.diagnostics      | FPS=10.9  latency avg=-1782657934271.6ms  p95=-1782657934246.0ms  max=-1782657934233.0ms
23:33:52 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934268.3ms  p95=-1782657934244.0ms  max=-1782657934135.0ms
23:33:57 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934268.3ms  p95=-1782657934240.0ms  max=-1782657934135.0ms
23:34:02 | INFO     | utils.diagnostics      | FPS=10.9  latency avg=-1782657934270.4ms  p95=-1782657934242.0ms  max=-1782657934234.0ms
23:34:07 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934270.1ms  p95=-1782657934241.0ms  max=-1782657934232.0ms
23:34:12 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934265.2ms  p95=-1782657934221.0ms  max=-1782657934138.0ms
23:34:17 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934263.2ms  p95=-1782657934212.0ms  max=-1782657934138.0ms
23:34:22 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934259.5ms  p95=-1782657934191.0ms  max=-1782657934025.0ms
23:34:27 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934261.3ms  p95=-1782657934209.0ms  max=-1782657934025.0ms
23:34:32 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934263.7ms  p95=-1782657934222.0ms  max=-1782657934107.0ms
23:34:37 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934268.3ms  p95=-1782657934235.0ms  max=-1782657934194.0ms
23:34:42 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934269.0ms  p95=-1782657934250.0ms  max=-1782657934223.0ms
23:34:47 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934268.8ms  p95=-1782657934250.0ms  max=-1782657934223.0ms
23:34:52 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934264.1ms  p95=-1782657934215.0ms  max=-1782657934178.0ms
23:34:58 | INFO     | utils.diagnostics      | FPS=10.4  latency avg=-1782657934264.8ms  p95=-1782657934215.0ms  max=-1782657934178.0ms
23:35:03 | INFO     | utils.diagnostics      | FPS=10.8  latency avg=-1782657934268.3ms  p95=-1782657934240.0ms  max=-1782657934215.0ms
23:35:08 | INFO     | utils.diagnostics      | FPS=11.0  latency avg=-1782657934268.6ms  p95=-1782657934241.0ms  max=-1782657934205.0ms
23:35:13 | INFO     | utils.diagnostics      | FPS=11.5  latency avg=-1782657934270.1ms  p95=-1782657934246.0ms  max=-1782657934205.0ms
23:35:18 | INFO     | utils.diagnostics      | FPS=11.6  latency avg=-1782657934268.1ms  p95=-1782657934237.0ms  max=-1782657934155.0ms
23:35:23 | INFO     | utils.diagnostics      | FPS=11.4  latency avg=-1782657934261.1ms  p95=-1782657934184.0ms  max=-1782657934155.0ms
23:35:28 | INFO     | utils.diagnostics      | FPS=11.4  latency avg=-1782657934237.8ms  p95=-1782657934103.0ms  max=-1782657933808.0ms
23:35:33 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934247.2ms  p95=-1782657934103.0ms  max=-1782657933808.0ms
23:35:38 | INFO     | utils.diagnostics      | FPS=10.4  latency avg=-1782657934258.3ms  p95=-1782657934224.0ms  max=-1782657933808.0ms
23:35:43 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934271.1ms  p95=-1782657934244.0ms  max=-1782657934236.0ms
23:35:48 | INFO     | utils.diagnostics      | FPS=10.4  latency avg=-1782657934271.2ms  p95=-1782657934245.0ms  max=-1782657934239.0ms
23:35:53 | INFO     | utils.diagnostics      | FPS=10.5  latency avg=-1782657934271.3ms  p95=-1782657934245.0ms  max=-1782657934211.0ms
23:35:58 | INFO     | utils.diagnostics      | FPS=10.0  latency avg=-1782657934271.6ms  p95=-1782657934242.0ms  max=-1782657934211.0ms
23:36:03 | INFO     | utils.diagnostics      | FPS=9.9  latency avg=-1782657934270.0ms  p95=-1782657934240.0ms  max=-1782657934221.0ms
23:36:08 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934269.2ms  p95=-1782657934240.0ms  max=-1782657934224.0ms
23:36:13 | INFO     | utils.diagnostics      | FPS=10.6  latency avg=-1782657934267.4ms  p95=-1782657934235.0ms  max=-1782657934185.0ms
23:36:18 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934266.4ms  p95=-1782657934231.0ms  max=-1782657934117.0ms
23:36:23 | INFO     | utils.diagnostics      | FPS=10.4  latency avg=-1782657934270.1ms  p95=-1782657934247.0ms  max=-1782657934117.0ms
23:36:29 | INFO     | utils.diagnostics      | FPS=10.2  latency avg=-1782657934271.8ms  p95=-1782657934253.0ms  max=-1782657934227.0ms
23:36:34 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934270.2ms  p95=-1782657934252.0ms  max=-1782657934224.0ms
23:36:39 | INFO     | utils.diagnostics      | FPS=10.3  latency avg=-1782657934272.0ms  p95=-1782657934256.0ms  max=-1782657934224.0ms
23:36:44 | INFO     | utils.diagnostics      | FPS=10.9  latency avg=-1782657934273.4ms  p95=-1782657934258.0ms  max=-1782657934224.0ms
23:36:49 | INFO     | utils.diagnostics      | FPS=9.5  latency avg=-1782657934273.2ms  p95=-1782657934255.0ms  max=-1782657934235.0ms
23:36:54 | INFO     | utils.diagnostics      | FPS=7.7  latency avg=-1782657934270.8ms  p95=-1782657934236.0ms  max=-1782657934133.0ms
23:36:59 | INFO     | utils.diagnostics      | FPS=9.1  latency avg=-1782657934261.7ms  p95=-1782657934159.0ms  max=-1782657934057.0ms
23:37:04 | INFO     | utils.diagnostics      | FPS=8.7  latency avg=-1782657934259.3ms  p95=-1782657934159.0ms  max=-1782657934057.0ms
23:37:09 | INFO     | utils.diagnostics      | FPS=6.5  latency avg=-1782657934257.9ms  p95=-1782657934156.0ms  max=-1782657934057.0ms
23:37:14 | INFO     | utils.diagnostics      | FPS=5.9  latency avg=-1782657934262.4ms  p95=-1782657934168.0ms  max=-1782657934057.0ms
23:37:20 | INFO     | utils.diagnostics      | FPS=6.1  latency avg=-1782657934266.3ms  p95=-1782657934227.0ms  max=-1782657934135.0ms
23:37:26 | INFO     | utils.diagnostics      | FPS=4.8  latency avg=-1782657934267.9ms  p95=-1782657934228.0ms  max=-1782657934135.0ms
23:37:31 | INFO     | utils.diagnostics      | FPS=6.0  latency avg=-1782657934269.9ms  p95=-1782657934243.0ms  max=-1782657934184.0ms
23:37:36 | INFO     | utils.diagnostics      | FPS=9.7  latency avg=-1782657934270.3ms  p95=-1782657934243.0ms  max=-1782657934127.0ms
23:37:41 | INFO     | utils.diagnostics      | FPS=9.7  latency avg=-1782657934266.3ms  p95=-1782657934223.0ms  max=-1782657934127.0ms
23:37:46 | INFO     | utils.diagnostics      | FPS=10.7  latency avg=-1782657934237.7ms  p95=-1782657934093.0ms  max=-1782657933892.0ms
23:37:49 | INFO     | networking.server      | WS client disconnected
23:37:49 | INFO     | networking.server      | WS cleanup done  (remaining=1)
23:37:49 | INFO     | networking.server      | WS client disconnected
23:37:49 | INFO     | networking.server      | WS cleanup done  (remaining=0)
